src_ip,dst_ip,communication_count
147.32.84.165,80.12.242.62,6
147.32.84.165,80.125.163.172,30
147.32.84.165,80.160.76.237,6
147.32.84.165,80.168.44.10,6
147.32.84.165,80.191.187.36,18
147.32.84.165,80.191.196.145,12
147.32.84.165,80.67.16.8,6
147.32.84.165,80.67.160.71,6
147.32.84.165,80.67.160.72,6
147.32.84.165,80.67.18.126,6
147.32.84.165,80.67.23.59,6
147.32.84.165,80.72.108.202,16
147.32.84.165,80.98.191.57,10
147.32.84.165,81.169.145.148,200
147.32.84.165,81.169.145.65,6
147.32.84.165,81.199.182.101,12
147.32.84.165,81.209.15.2,6
147.32.84.165,81.214.131.58,4
147.32.84.165,81.52.142.217,6
147.32.84.165,81.82.204.77,6
147.32.84.165,81.83.3.8,6
147.32.84.165,81.89.246.178,6
147.32.84.165,82.103.123.207,28
147.32.84.165,82.113.101.173,6
147.32.84.165,82.165.105.169,6
147.32.84.165,82.165.206.137,6
147.32.84.165,82.205.135.35,10
147.32.84.165,82.205.221.102,12
147.32.84.165,82.206.239.241,4
147.32.84.165,82.226.248.139,4
147.32.84.165,82.227.106.170,6
147.32.84.165,82.230.33.111,14
147.32.84.165,82.232.103.247,16
147.32.84.165,82.239.165.28,6
147.32.84.165,82.57.200.133,12
147.32.84.165,82.98.86.162,6
147.32.84.165,82.98.86.163,6
147.32.84.165,82.98.86.165,6
147.32.84.165,82.98.86.167,6
147.32.84.165,82.98.86.169,18
147.32.84.165,82.98.86.171,12
147.32.84.165,82.98.86.175,6
147.32.84.165,82.98.86.177,6
147.32.84.165,82.99.253.2,10
147.32.84.165,83.133.119.196,18
147.32.84.165,83.148.82.159,14
147.32.84.165,83.152.81.217,6
147.32.84.165,83.17.186.77,8
147.32.84.165,83.238.197.86,6
147.32.84.165,83.99.172.192,4
147.32.84.165,84.111.18.150,6
147.32.84.165,84.208.15.67,12
147.32.84.165,84.229.253.152,22
147.32.84.165,84.229.67.56,6
147.32.84.165,84.234.53.214,8
147.32.84.165,84.247.61.206,16
147.32.84.165,84.25.41.150,8
147.32.84.165,84.45.40.223,6
147.32.84.165,84.92.1.65,24
147.32.84.165,84.92.210.226,6
147.32.84.165,85.119.248.11,6
147.32.84.165,85.119.248.7,6
147.32.84.165,85.119.248.8,12
147.32.84.165,85.130.81.228,6
147.32.84.165,85.158.139.51,6
147.32.84.165,85.186.104.184,12
147.32.84.165,85.221.145.247,8
147.32.84.165,85.233.160.130,6
147.32.84.165,85.233.160.21,6
147.32.84.165,85.29.156.118,10
147.32.84.165,85.66.209.80,10
147.32.84.165,86.101.54.123,30
147.32.84.165,86.105.106.56,8
147.32.84.165,86.123.31.54,10
147.32.84.165,86.126.237.212,18
147.32.84.165,87.101.19.76,4
147.32.84.165,87.120.166.58,4
147.32.84.165,87.248.120.148,82
147.32.84.165,87.248.203.253,204
147.32.84.165,87.248.203.254,26
147.32.84.165,88.135.194.91,8
147.32.84.165,88.154.52.66,6
147.32.84.165,88.250.200.14,4
147.32.84.165,89.103.213.96,16
147.32.84.165,89.108.150.205,20
147.32.84.165,89.111.3.10,6
147.32.84.165,89.111.3.73,6
147.32.84.165,89.111.3.75,6
147.32.84.165,89.117.75.85,6
147.32.84.165,89.143.246.8,6
147.32.84.165,89.143.249.33,6
147.32.84.165,89.162.236.14,10
147.32.84.165,89.176.63.137,4
147.32.84.165,89.200.138.127,12
147.32.84.165,89.200.164.105,2
147.32.84.165,89.215.49.24,22
147.32.84.165,89.228.163.103,8
147.32.84.165,89.236.212.138,8
147.32.84.165,89.253.98.138,8
147.32.84.165,89.30.48.35,6
147.32.84.165,89.34.230.250,6
147.32.84.165,89.37.108.104,6
147.32.84.165,89.38.42.156,12
147.32.84.165,89.39.65.2,4
147.32.84.165,89.43.210.7,6
147.32.84.165,90.177.113.3,2
147.32.84.165,91.195.241.121,6
147.32.84.165,91.203.175.83,14
147.32.84.165,91.212.206.61,6
147.32.84.165,91.212.206.62,6
147.32.84.165,91.214.134.197,12
147.32.84.165,91.214.162.182,6
147.32.84.165,91.220.0.52,1740
147.32.84.165,91.90.126.12,10
147.32.84.165,92.112.3.72,10
147.32.84.165,92.46.218.192,2
147.32.84.165,92.47.5.149,6
147.32.84.165,92.47.55.219,6
147.32.84.165,92.87.4.97,4
147.32.84.165,93.115.96.73,10
147.32.84.165,93.116.154.250,6
147.32.84.165,93.116.166.52,4
147.32.84.165,93.123.109.154,10
147.32.84.165,93.17.128.25,18
147.32.84.165,93.17.128.7,12
147.32.84.165,93.17.128.86,6
147.32.84.165,93.177.150.210,16
147.32.84.165,93.177.158.45,10
147.32.84.165,93.178.250.214,6
147.32.84.165,93.180.203.85,14
147.32.84.165,93.180.230.38,12
147.32.84.165,93.84.115.184,2
147.32.84.165,94.100.176.20,1536
147.32.84.165,94.103.130.7,6
147.32.84.165,94.137.182.140,18
147.32.84.165,94.177.75.85,12
147.32.84.165,94.245.116.11,32
147.32.84.165,94.245.116.13,64
147.32.84.165,94.245.116.15,24
147.32.84.165,94.245.116.17,20
147.32.84.165,94.245.116.7,1422
147.32.84.165,94.245.116.9,20
147.32.84.165,94.248.9.208,6
147.32.84.165,94.52.57.11,6
147.32.84.165,94.53.69.3,6
147.32.84.165,94.63.149.150,1200
147.32.84.165,94.63.149.152,64
147.32.84.165,94.63.150.53,130
147.32.84.165,94.63.150.63,202
147.32.84.165,94.95.56.138,14
147.32.84.165,95.100.248.96,316
147.32.84.165,95.100.248.97,422
147.32.84.165,95.111.235.248,4
147.32.84.165,95.130.125.10,6
147.32.84.165,95.134.172.70,4
147.32.84.165,95.155.98.55,10
147.32.84.165,95.172.94.17,10
147.32.84.165,95.172.94.23,10
147.32.84.165,95.172.94.43,10
147.32.84.165,95.172.94.45,10
147.32.84.165,95.172.94.47,10
147.32.84.165,95.172.94.53,10
147.32.84.165,95.172.94.56,10
147.32.84.165,95.172.94.61,10
147.32.84.165,95.57.240.37,6
147.32.84.165,95.58.134.226,6
147.32.84.165,95.58.159.249,4
147.32.84.165,95.58.236.6,4
147.32.84.165,95.59.1.63,4
147.32.84.165,95.59.69.146,4
147.32.84.165,95.66.129.140,6
147.32.84.165,96.16.227.191,16
147.32.84.165,96.9.49.58,6
147.32.84.165,97.64.187.45,6
147.32.84.165,97.74.144.203,6
147.32.84.165,97.74.215.136,6
147.32.84.165,97.74.215.54,6
147.32.84.165,98.113.167.43,6
147.32.84.165,98.124.198.1,6
147.32.84.165,98.126.71.122,2258
147.32.84.165,98.136.185.95,258
147.32.84.165,98.136.59.15,18
147.32.84.165,98.137.54.237,436
147.32.84.165,98.137.54.238,430
147.32.84.165,98.138.84.55,306
147.32.84.165,98.139.175.224,456
147.32.84.165,98.139.175.225,468
147.32.84.165,98.139.212.139,130
147.32.84.165,98.139.214.154,18
147.32.84.165,98.139.54.60,426
147.32.84.165,98.154.67.160,20
147.32.84.165,99.236.68.164,4
147.32.84.165,99.50.17.149,12
147.32.84.171,147.32.84.165,339
147.32.84.79,147.32.84.165,80
147.32.84.99,147.32.84.165,6
147.32.96.45,147.32.84.165,220
150.186.92.225,147.32.84.165,5
157.55.0.135,147.32.84.165,721
157.55.0.137,147.32.84.165,39
157.55.0.139,147.32.84.165,12
157.55.0.141,147.32.84.165,12
157.55.192.91,147.32.84.165,2
157.55.43.16,147.32.84.165,12
173.192.170.88,147.32.84.165,2087
173.241.240.4,147.32.84.165,33
174.133.57.141,147.32.84.165,8
174.142.207.178,147.32.84.165,15
174.36.246.56,147.32.84.165,259
178.122.100.224,147.32.84.165,3
178.122.115.200,147.32.84.165,4
178.122.22.89,147.32.84.165,4
178.122.247.101,147.32.84.165,2
178.122.89.10,147.32.84.165,9
178.122.89.175,147.32.84.165,1
178.123.10.51,147.32.84.165,9
178.123.23.184,147.32.84.165,2
178.124.94.49,147.32.84.165,3
178.125.172.9,147.32.84.165,6
178.125.252.68,147.32.84.165,12
178.126.207.235,147.32.84.165,3
178.133.29.206,147.32.84.165,4
178.137.128.94,147.32.84.165,3
178.151.76.180,147.32.84.165,3
178.95.10.210,147.32.84.165,3
180.177.137.11,147.32.84.165,2
182.0.125.28,147.32.84.165,5
182.2.117.2,147.32.84.165,3
184.106.213.57,147.32.84.165,5
184.173.217.40,147.32.84.165,64070
184.73.206.184,147.32.84.165,18
184.73.206.255,147.32.84.165,7
186.92.63.171,147.32.84.165,3
188.244.34.2,147.32.84.165,3
189.196.142.123,147.32.84.165,5
189.242.185.74,147.32.84.165,3
190.10.161.143,147.32.84.165,3
190.151.53.33,147.32.84.165,9
190.83.163.69,147.32.84.165,12
192.33.4.12,147.32.84.165,1
192.5.5.241,147.32.84.165,1
192.58.128.30,147.32.84.165,1
193.0.14.129,147.32.84.165,2
195.113.232.81,147.32.84.165,9
195.113.232.82,147.32.84.165,425
195.113.232.83,147.32.84.165,675
195.113.232.88,147.32.84.165,388
195.113.232.89,147.32.84.165,71
195.113.232.91,147.32.84.165,241
195.113.232.96,147.32.84.165,198
195.113.232.97,147.32.84.165,399
195.113.232.98,147.32.84.165,313
195.113.232.99,147.32.84.165,529
195.225.94.189,147.32.84.165,3
195.88.191.59,147.32.84.165,182
196.0.35.154,147.32.84.165,5
198.41.0.4,147.32.84.165,1
199.59.164.114,147.32.84.165,2
200.171.4.222,147.32.84.165,20
201.132.220.14,147.32.84.165,12
201.217.51.159,147.32.84.165,12
202.112.126.217,147.32.84.165,12
202.112.126.218,147.32.84.165,5
202.44.45.5,147.32.84.165,5
203.106.50.35,147.32.84.165,5
205.188.186.137,147.32.84.165,1032
205.188.186.167,147.32.84.165,763
206.51.230.74,147.32.84.165,235
208.87.32.71,147.32.84.165,31
208.87.32.75,147.32.84.165,15
208.88.180.139,147.32.84.165,8
208.88.180.81,147.32.84.165,42
208.88.180.89,147.32.84.165,10
209.173.182.133,147.32.84.165,2698
212.117.171.138,147.32.84.165,20273
213.33.174.74,147.32.84.165,3
217.163.21.34,147.32.84.165,64
217.163.21.35,147.32.84.165,64
217.163.21.36,147.32.84.165,64
217.163.21.37,147.32.84.165,33
217.163.21.38,147.32.84.165,208
217.163.21.40,147.32.84.165,5
217.163.21.41,147.32.84.165,138
217.34.4.225,147.32.84.165,20
217.34.4.226,147.32.84.165,5
218.149.54.91,147.32.84.165,1
218.189.208.34,147.32.84.165,17
218.94.106.74,147.32.84.165,6
219.145.198.122,147.32.84.165,10
219.232.102.130,147.32.84.165,16
221.130.69.202,147.32.84.165,9
221.204.203.59,147.32.84.165,1
221.207.141.60,147.32.84.165,5
27.255.59.54,147.32.84.165,2
27.255.59.64,147.32.84.165,3
27.255.59.65,147.32.84.165,3
27.255.59.70,147.32.84.165,9
38.229.1.13,147.32.84.165,1
41.251.251.106,147.32.84.165,9
46.175.169.64,147.32.84.165,3
46.98.119.151,147.32.84.165,6
49.114.102.212,147.32.84.165,6
50.22.198.84,147.32.84.165,14
50.23.235.4,147.32.84.165,75
58.215.78.1,147.32.84.165,10
58.221.28.5,147.32.84.165,2
58.221.42.172,147.32.84.165,1
58.42.247.165,147.32.84.165,9
59.48.7.162,147.32.84.165,6
59.48.7.167,147.32.84.165,3
59.48.7.168,147.32.84.165,15
59.48.7.172,147.32.84.165,3
59.48.7.173,147.32.84.165,6
60.173.109.42,147.32.84.165,5
60.190.222.152,147.32.84.165,3
60.190.223.75,147.32.84.165,268
61.147.99.179,147.32.84.165,40
61.150.114.216,147.32.84.165,5
61.167.116.133,147.32.84.165,20
61.17.216.15,147.32.84.165,5
61.17.216.25,147.32.84.165,15
61.17.216.4,147.32.84.165,5
61.17.216.83,147.32.84.165,6
61.17.216.86,147.32.84.165,16
61.17.216.92,147.32.84.165,5
61.17.216.94,147.32.84.165,5
61.177.120.254,147.32.84.165,5
61.89.186.155,147.32.84.165,6
62.113.176.118,147.32.84.165,3
62.209.146.67,147.32.84.165,5
62.24.74.140,147.32.84.165,6
62.244.113.242,147.32.84.165,1
64.12.168.40,147.32.84.165,964
64.12.175.136,147.32.84.165,498
64.236.79.229,147.32.84.165,1124
64.4.2.109,147.32.84.165,280
64.4.56.167,147.32.84.165,725
64.4.56.23,147.32.84.165,709
65.54.165.136,147.32.84.165,55
65.54.165.137,147.32.84.165,23
65.54.165.139,147.32.84.165,39
65.54.165.141,147.32.84.165,28
65.54.165.169,147.32.84.165,86
65.54.165.175,147.32.84.165,8
65.54.165.177,147.32.84.165,67
65.54.165.179,147.32.84.165,33
65.54.186.10,147.32.84.165,34
65.54.186.107,147.32.84.165,41
65.54.186.109,147.32.84.165,17
65.54.186.17,147.32.84.165,86
65.54.186.19,147.32.84.165,66
65.54.186.47,147.32.84.165,42
65.54.186.77,147.32.84.165,50
65.54.234.11,147.32.84.165,32
65.54.234.24,147.32.84.165,243
65.54.234.26,147.32.84.165,30
65.54.234.75,147.32.84.165,11
65.54.234.77,147.32.84.165,37
65.54.234.78,147.32.84.165,175
65.55.129.171,147.32.84.165,109
65.55.16.187,147.32.84.165,1025
65.55.174.231,147.32.84.165,258
65.55.196.251,147.32.84.165,1417
65.55.237.111,147.32.84.165,103
65.55.237.73,147.32.84.165,395
65.55.237.79,147.32.84.165,129
65.55.255.13,147.32.84.165,507
65.55.33.135,147.32.84.165,123
65.55.33.167,147.32.84.165,135
65.55.40.215,147.32.84.165,847
65.55.40.55,147.32.84.165,723
65.55.72.151,147.32.84.165,154
65.55.72.199,147.32.84.165,453
67.197.202.25,147.32.84.165,5
67.201.31.224,147.32.84.165,66
67.88.220.20,147.32.84.165,21
67.88.220.21,147.32.84.165,24
68.67.179.209,147.32.84.165,8
68.67.179.210,147.32.84.165,11
68.67.179.211,147.32.84.165,32
68.67.179.212,147.32.84.165,28
68.67.179.213,147.32.84.165,19
68.67.185.205,147.32.84.165,13
68.67.185.206,147.32.84.165,21
68.67.185.207,147.32.84.165,33
68.67.185.208,147.32.84.165,53
68.67.185.209,147.32.84.165,20
68.67.185.210,147.32.84.165,27
68.67.185.212,147.32.84.165,24
68.67.185.214,147.32.84.165,35
68.67.185.215,147.32.84.165,4
68.67.185.216,147.32.84.165,24
68.67.185.217,147.32.84.165,8
68.67.185.218,147.32.84.165,8
69.16.175.10,147.32.84.165,20
69.163.37.208,147.32.84.165,1
72.21.203.148,147.32.84.165,7
74.117.114.75,147.32.84.165,35
74.117.116.90,147.32.84.165,67
74.125.232.192,147.32.84.165,6
74.125.232.195,147.32.84.165,38
74.125.232.196,147.32.84.165,7
74.125.232.197,147.32.84.165,3
74.125.232.198,147.32.84.165,4
74.125.232.204,147.32.84.165,13
74.125.232.206,147.32.84.165,11
74.125.232.207,147.32.84.165,14
74.125.232.217,147.32.84.165,102
74.125.232.218,147.32.84.165,72
74.125.39.99,147.32.84.165,19
74.125.73.103,147.32.84.165,9
74.125.73.99,147.32.84.165,20
74.125.79.147,147.32.84.165,8
74.125.79.99,147.32.84.165,12
74.217.252.37,147.32.84.165,111
74.3.164.222,147.32.84.165,158
74.86.64.162,147.32.84.165,10
75.30.247.238,147.32.84.165,8
77.238.167.32,147.32.84.165,192
77.238.175.247,147.32.84.165,448
77.45.45.219,147.32.84.165,12
78.153.48.99,147.32.84.165,3
78.227.180.250,147.32.84.165,3
78.96.25.166,147.32.84.165,5
80.191.187.36,147.32.84.165,6
81.169.145.148,147.32.84.165,92
81.169.145.65,147.32.84.165,3
81.199.182.101,147.32.84.165,6
84.229.67.56,147.32.84.165,3
85.130.81.228,147.32.84.165,3
85.29.156.118,147.32.84.165,5
86.126.237.212,147.32.84.165,6
87.248.203.253,147.32.84.165,129
87.248.203.254,147.32.84.165,9
88.154.52.66,147.32.84.165,3
89.103.213.96,147.32.84.165,5
89.117.75.85,147.32.84.165,3
89.38.42.156,147.32.84.165,6
90.177.113.3,147.32.84.165,4
91.203.175.83,147.32.84.165,3
91.214.134.197,147.32.84.165,6
91.214.162.182,147.32.84.165,3
91.220.0.52,147.32.84.165,893
92.47.5.149,147.32.84.165,3
93.84.115.184,147.32.84.165,1
94.177.75.85,147.32.84.165,6
94.245.116.11,147.32.84.165,17
94.245.116.13,147.32.84.165,36
94.245.116.15,147.32.84.165,12
94.245.116.17,147.32.84.165,12
94.245.116.7,147.32.84.165,705
94.245.116.9,147.32.84.165,12
94.248.9.208,147.32.84.165,3
94.52.57.11,147.32.84.165,3
94.53.69.3,147.32.84.165,3
94.63.149.150,147.32.84.165,1132
94.63.149.152,147.32.84.165,22
94.63.150.53,147.32.84.165,65
94.63.150.63,147.32.84.165,93
95.100.248.96,147.32.84.165,139
95.100.248.97,147.32.84.165,185
95.172.94.17,147.32.84.165,3
95.172.94.23,147.32.84.165,3
95.172.94.43,147.32.84.165,3
95.172.94.45,147.32.84.165,3
95.172.94.47,147.32.84.165,3
95.172.94.53,147.32.84.165,3
95.172.94.56,147.32.84.165,3
95.172.94.61,147.32.84.165,3
95.66.129.140,147.32.84.165,3
96.16.227.191,147.32.84.165,8
98.126.71.122,147.32.84.165,640
98.136.185.95,147.32.84.165,130
98.138.84.55,147.32.84.165,148
98.139.212.139,147.32.84.165,63
