src_ip,dst_ip,communication_count
147.32.84.165,98.136.59.15,6
147.32.84.165,98.137.54.237,4
147.32.84.165,98.139.54.60,4
147.32.84.165,98.174.164.242,2
147.32.84.165,98.174.234.233,2
147.32.84.171,147.32.84.165,48
147.32.84.79,147.32.84.165,10
147.32.96.45,147.32.84.165,47
195.113.232.73,147.32.84.165,1
195.113.232.90,147.32.84.165,3
203.106.50.35,147.32.84.165,1
90.177.113.3,147.32.84.165,1022
91.212.135.158,147.32.84.165,1783
